1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Labels
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.5783878436235906,0.0,0.0,0.5744307853870031,0.0,0.0,0.0,0.5792208345252471,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.7616652680147564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6479706933959354,3
0.0,0.0,0.7616652680147564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6479706933959354,3
0.0,0.0,0.0,0.5085141733745513,0.35599440435642843,0.6989431453700271,0.0,0.0,0.0,0.0,0.0,0.35518980712340537,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.19366620068480134,0.0,0.0,0.9617061370560757,0.0,0.0,0.0,0.19394511765186295,0.0,1
0.0,0.0,0.0,0.0,0.5210760009557581,0.5115284041377884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.7616652680147564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6479706933959354,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.5783878436235906,0.0,0.0,0.5744307853870031,0.0,0.0,0.0,0.5792208345252471,0.0,1
0.0,0.0,0.0,0.0,0.4134404598468646,0.8117301055644521,0.0,0.0,0.0,0.0,0.0,0.412506026479537,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.5813192249511885,0.5706678006441999,0.0,0.0,0.0,0.0,0.0,0.5800053620528534,0.0,0.0,0.0,4
0.0,0.0,0.0,0.7372650463968942,0.0,0.0,0.0,0.6756036200031684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.5783878436235906,0.0,0.0,0.5744307853870031,0.0,0.0,0.0,0.5792208345252471,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.5783878436235906,0.0,0.0,0.5744307853870031,0.0,0.0,0.0,0.5792208345252471,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.5813192249511885,0.5706678006441999,0.0,0.0,0.0,0.0,0.0,0.5800053620528534,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.6116121293620547,0.0,0.0,0.0,0.5959880142483798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5203161443675243,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.46232662766452987,0.453855486734884,0.0,0.0,0.0,0.0,0.0,0.4612817047083833,0.0,0.0,0.0,4
0.0,0.5449906932626343,0.0,0.0,0.0,0.0,0.0,0.5074911847804761,0.5124234147310911,0.0,0.0,0.0,0.0,0.0,0.4276214279740317,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
0.48452816424090106,0.0,0.0,0.482068066754932,0.33748033637849717,0.33129673517670577,0.0,0.0,0.0,0.0,0.0,0.33671758353315195,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.6720796396150588,0.7404788707416929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.5813192249511885,0.5706678006441999,0.0,0.0,0.0,0.0,0.0,0.5800053620528534,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.7013456108309019,0.0,0.0,0.0,0.0,0.0,0.7128213900888701,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.24998324461205673,0.49080567879943054,0.0,0.0,0.0,0.0,0.0,0.7482547423605547,0.3697742603351386,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.522041927017481,0.0,0.0,0.0,0.0,0.0,0.0,0.5052256260568706,0.524385460977656,0.0,0.0,0.0,0.4441161802125312,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.5783878436235906,0.0,0.0,0.5744307853870031,0.0,0.0,0.0,0.5792208345252471,0.0,1
0.0,0.0,0.0,0.0,0.46232662766452987,0.453855486734884,0.0,0.0,0.0,0.0,0.0,0.4612817047083833,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.46232662766452987,0.453855486734884,0.0,0.0,0.0,0.0,0.0,0.4612817047083833,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.5813192249511885,0.5706678006441999,0.0,0.0,0.0,0.0,0.0,0.5800053620528534,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.46232662766452987,0.453855486734884,0.0,0.0,0.0,0.0,0.0,0.4612817047083833,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.4100173186510052,0.0,0.0,0.8144243450878906,0.0,0.0,0.0,0.410607823274716,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.46232662766452987,0.453855486734884,0.0,0.0,0.0,0.0,0.0,0.4612817047083833,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.5783878436235906,0.0,0.0,0.5744307853870031,0.0,0.0,0.0,0.5792208345252471,0.0,1
0.0,0.0,0.0,0.0,0.4101106848969921,0.40259628879554826,0.0,0.0,0.0,0.0,0.0,0.818367554575187,0.0,0.0,0.0,4
0.675279457351351,0.0,0.0,0.0,0.23517057958174467,0.23086158459219153,0.0,0.0,0.0,0.0,0.0,0.23463906112161054,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.5813192249511885,0.5706678006441999,0.0,0.0,0.0,0.0,0.0,0.5800053620528534,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.5783878436235906,0.0,0.0,0.5744307853870031,0.0,0.0,0.0,0.5792208345252471,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.46232662766452987,0.453855486734884,0.0,0.0,0.0,0.0,0.0,0.4612817047083833,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.8566841327133116,0.29986849287113826,0.2943740477938473,0.0,0.0,0.0,0.0,0.0,0.2991907480619998,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.3435496807776699,0.0,0.0,0.3411992750611849,0.0,0.0,0.804481250066194,0.3440444590851839,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.47276398895921345,0.0,0.0,0.0,0.0,0.0,0.4402342275647533,0.4445127973362065,0.0,0.0,0.0,0.4974865776422129,0.0,0.37094947593171873,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559196539379026,0.8290351200923404,0.0,0.0,4
0.0,0.0,0.0,0.7372650463968942,0.0,0.0,0.0,0.6756036200031684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5990364540275137,0.0,0.0,0.0,0.417236889263004,0.40959192079590845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.5813192249511885,0.5706678006441999,0.0,0.0,0.0,0.0,0.0,0.5800053620528534,0.0,0.0,0.0,4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.4789073688379391,0.0,0.0,0.47563090933189195,0.0,0.0,0.5607223937401764,0.47959708852236216,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.4808576794016522,0.0,0.0,0.0,0.0,0.0,0.0,0.8767986611306259,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.7616652680147564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6479706933959354,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.4100173186510052,0.0,0.0,0.8144243450878906,0.0,0.0,0.0,0.410607823274716,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.4967911011362352,0.0,0.0,0.4933922895251567,0.512103364995082,0.0,0.0,0.4975065768707834,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.5783878436235906,0.0,0.0,0.5744307853870031,0.0,0.0,0.0,0.5792208345252471,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.8198147801389306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5726287857467148,0.0,0.0,0.0,4
0.0,0.0,0.0,0.42059089595316235,0.0,0.0,0.37198837859942535,0.0,0.0,0.7388868173127363,0.0,0.0,0.0,0.372524114158724,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.5463273614383686,0.5038857926820464,0.0,0.0,0.0,0.0,0.0,0.5136802069652331,0.0,0.0,0.0,0.0,0.0,0.42867023112076635,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.5813192249511885,0.5706678006441999,0.0,0.0,0.0,0.0,0.0,0.5800053620528534,0.0,0.0,0.0,4
0.0,0.5449906932626343,0.0,0.0,0.0,0.0,0.0,0.5074911847804761,0.5124234147310911,0.0,0.0,0.0,0.0,0.0,0.4276214279740317,3
0.0,0.40933471661712684,0.0,0.0,0.0,0.0,0.0,0.7623387440405263,0.3848738994077658,0.0,0.0,0.0,0.0,0.0,0.32118033978023997,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.3188485717159367,0.31300635752233447,0.0,0.0,0.0,0.0,0.0,0.3181279292692674,0.0,0.0,0.0,4
0.0,0.5449906932626343,0.0,0.0,0.0,0.0,0.0,0.5074911847804761,0.5124234147310911,0.0,0.0,0.0,0.0,0.0,0.4276214279740317,3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.5449906932626343,0.0,0.0,0.0,0.0,0.0,0.5074911847804761,0.5124234147310911,0.0,0.0,0.0,0.0,0.0,0.4276214279740317,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.7389785908479731,0.0,0.0,0.0,0.0,0.0,0.0,0.6737289085888655,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.5783878436235906,0.0,0.0,0.5744307853870031,0.0,0.0,0.0,0.5792208345252471,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.4789073688379391,0.0,0.0,0.47563090933189195,0.0,0.0,0.5607223937401764,0.47959708852236216,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.29689405364191335,0.0,0.0,0.0,0.206790672836992,0.40600335717962655,0.0,0.0,0.0,0.0,0.0,0.20632329694247364,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.361199023450045,0.35458082832952514,0.0,0.0,0.0,0.0,0.0,0.720765326097279,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.8032671969127526,0.0,0.0,0.5318477464388038,0.0,0.0,0.0,0.2681413525957813,0.0,1
0.0,0.0,0.0,0.0,0.0,0.5999816136175367,0.0,0.8000137894567174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.6037824913354519,0.0,0.0,0.0,0.0,0.6095941213768853,0.0,0.0,0.0,0.0,0.0,0.0,0.5136552446334974,3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5530298934577631,0.0,0.0,0.0,0.3851927054929608,0.37813487776241067,0.0,0.0,0.0,0.0,0.0,0.3843221160083295,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.4789073688379391,0.0,0.0,0.47563090933189195,0.0,0.0,0.5607223937401764,0.47959708852236216,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.7972429264180227,0.0,0.0,0.6036586090468907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.5148902189643612,0.0,0.0,0.0,0.0,0.0,0.5248985347139578,0.0,0.5172016477049582,0.0,0.0,0.0,0.4380320151327397,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559196539379026,0.8290351200923404,0.0,0.0,4
0.0,0.0,0.0,0.0,0.7079063123826403,0.0,0.0,0.0,0.0,0.0,0.0,0.7063063449303083,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.5449906932626343,0.0,0.0,0.0,0.0,0.0,0.5074911847804761,0.5124234147310911,0.0,0.0,0.0,0.0,0.0,0.4276214279740317,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.5813192249511885,0.5706678006441999,0.0,0.0,0.0,0.0,0.0,0.5800053620528534,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.5813192249511885,0.5706678006441999,0.0,0.0,0.0,0.0,0.0,0.5800053620528534,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.5783878436235906,0.0,0.0,0.5744307853870031,0.0,0.0,0.0,0.5792208345252471,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
